Event ID,Timestamp,Event Type,Level,Operation,Details,User,Session ID,Transaction ID,Correlation ID
EVT-20251008130910-008,2025-10-08T13:09:10.467771,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-009,2025-10-08T13:09:10.469790,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008130910,,
EVT-20251008130910-010,2025-10-08T13:09:10.471810,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.016492}}",SYSTEM,SESSION-20251008130910,TXN-E2EID-MATCHED-001-20251008130910,REFUND-20251008130857
EVT-20251008131127-001,2025-10-08T13:11:27.732507,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130952""}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-002,2025-10-08T13:11:27.734527,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-003,2025-10-08T13:11:27.736550,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-004,2025-10-08T13:11:27.738566,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008131127"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008131127""}}",SYSTEM,SESSION-20251008131127,TXN-E2EID67890-20251008131127,REFUND-20251008130952
EVT-20251008131127-005,2025-10-08T13:11:27.740583,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008131127,TXN-E2EID67890-20251008131127,REFUND-20251008130952
EVT-20251008131127-006,2025-10-08T13:11:27.740583,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-007,2025-10-08T13:11:27.742599,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-008,2025-10-08T13:11:27.744616,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-009,2025-10-08T13:11:27.747008,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131127,,
EVT-20251008131127-010,2025-10-08T13:11:27.750653,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.018146}}",SYSTEM,SESSION-20251008131127,TXN-E2EID67890-20251008131127,REFUND-20251008130952
EVT-20251008131158-001,2025-10-08T13:11:58.968203,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130952""}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-002,2025-10-08T13:11:58.972200,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-003,2025-10-08T13:11:58.974201,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-004,2025-10-08T13:11:58.975196,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008131158"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008131158""}}",SYSTEM,SESSION-20251008131158,TXN-E2EID-MATCHED-001-20251008131158,REFUND-20251008130952
EVT-20251008131158-005,2025-10-08T13:11:58.980225,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008131158,TXN-E2EID-MATCHED-001-20251008131158,REFUND-20251008130952
EVT-20251008131158-006,2025-10-08T13:11:58.982219,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-007,2025-10-08T13:11:58.983225,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-008,2025-10-08T13:11:58.985227,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-009,2025-10-08T13:11:58.986227,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131158,,
EVT-20251008131158-010,2025-10-08T13:11:58.987231,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.019028}}",SYSTEM,SESSION-20251008131158,TXN-E2EID-MATCHED-001-20251008131158,REFUND-20251008130952
EVT-20251008131721-001,2025-10-08T13:17:21.147143,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008131721""}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-002,2025-10-08T13:17:21.150950,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-003,2025-10-08T13:17:21.152975,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-004,2025-10-08T13:17:21.154995,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008131721"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008131721""}}",SYSTEM,SESSION-20251008131721,TXN-E2EID-MATCHED-001-20251008131721,REFUND-20251008131721
EVT-20251008131721-005,2025-10-08T13:17:21.164835,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008131721,TXN-E2EID-MATCHED-001-20251008131721,REFUND-20251008131721
EVT-20251008131721-006,2025-10-08T13:17:21.166863,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-007,2025-10-08T13:17:21.166863,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-008,2025-10-08T13:17:21.168889,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-009,2025-10-08T13:17:21.170914,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008131721,,
EVT-20251008131721-010,2025-10-08T13:17:21.172934,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.025791}}",SYSTEM,SESSION-20251008131721,TXN-E2EID-MATCHED-001-20251008131721,REFUND-20251008131721
EVT-20251008132329-001,2025-10-08T13:23:29.979057,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008132329""}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132329-002,2025-10-08T13:23:29.983108,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132329-003,2025-10-08T13:23:29.984322,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132329-004,2025-10-08T13:23:29.985348,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008132329"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008132329""}}",SYSTEM,SESSION-20251008132329,TXN-E2EID-MATCHED-001-20251008132329,REFUND-20251008132329
EVT-20251008132329-005,2025-10-08T13:23:29.995795,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008132329,TXN-E2EID-MATCHED-001-20251008132329,REFUND-20251008132329
EVT-20251008132329-006,2025-10-08T13:23:29.998057,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132329-007,2025-10-08T13:23:29.998057,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132330-008,2025-10-08T13:23:30.000081,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132330-009,2025-10-08T13:23:30.002105,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132329,,
EVT-20251008132330-010,2025-10-08T13:23:30.002105,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.023048}}",SYSTEM,SESSION-20251008132329,TXN-E2EID-MATCHED-001-20251008132329,REFUND-20251008132329
EVT-20251008132847-001,2025-10-08T13:28:47.641405,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008131744""}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-002,2025-10-08T13:28:47.650249,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-003,2025-10-08T13:28:47.652274,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-004,2025-10-08T13:28:47.652274,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008132847"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008132847""}}",SYSTEM,SESSION-20251008132847,TXN-E2EID-MATCHED-001-20251008132847,REFUND-20251008131744
EVT-20251008132847-005,2025-10-08T13:28:47.664705,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008132847,TXN-E2EID-MATCHED-001-20251008132847,REFUND-20251008131744
EVT-20251008132847-006,2025-10-08T13:28:47.666720,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-007,2025-10-08T13:28:47.668735,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-008,2025-10-08T13:28:47.670749,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-009,2025-10-08T13:28:47.672300,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008132847,,
EVT-20251008132847-010,2025-10-08T13:28:47.674327,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.032922}}",SYSTEM,SESSION-20251008132847,TXN-E2EID-MATCHED-001-20251008132847,REFUND-20251008131744
